date,time,mq2_adc,mq2_rs,mq2_ratio,mq2_ppm,mq135_adc,mq135_rs,mq135_ratio,mq135_ppm,mq7_adc,mq7_rs,mq7_ratio,mq7_ppm,label
2026-04-01,00:53:13,305,248524.59,21.31,0.0,1948,22043.12,1.84,0.41,156,505000.0,45.91,0.0,0
2026-04-01,00:53:15,299,253913.03,21.78,0.0,1935,22325.58,1.86,0.39,148,533378.37,48.49,0.0,0
2026-04-01,00:53:17,306,247647.06,21.24,0.0,1946,22086.33,1.84,0.4,157,501656.06,45.61,0.0,0
2026-04-01,00:53:19,293,259522.19,22.26,0.0,1943,22151.31,1.85,0.4,153,515294.13,46.84,0.0,0
2026-04-01,00:53:21,304,249407.89,21.39,0.0,1923,22589.7,1.88,0.39,150,526000.0,47.82,0.0,0
2026-04-01,00:53:23,293,259522.19,22.26,0.0,1936,22303.72,1.86,0.4,146,540958.87,49.18,0.0,0
2026-04-01,00:53:25,304,249407.89,21.39,0.0,1943,22151.31,1.85,0.4,155,508387.09,46.22,0.0,0
2026-04-01,00:53:27,304,249407.89,21.39,0.0,1930,22435.23,1.87,0.39,152,518815.78,47.17,0.0,0
2026-04-01,00:53:29,304,249407.89,21.39,0.0,1941,22194.74,1.85,0.4,151,522384.09,47.49,0.0,0
2026-04-01,00:53:31,298,254832.22,21.86,0.0,1961,21764.41,1.81,0.42,158,498354.41,45.3,0.0,0
2026-04-01,00:53:33,304,249407.89,21.39,0.0,1949,22021.55,1.84,0.41,151,522384.09,47.49,0.0,0
2026-04-01,00:53:35,307,246775.23,21.16,0.0,1947,22064.71,1.84,0.4,159,495094.34,45.01,0.0,0
2026-04-01,00:53:37,292,260479.45,22.34,0.0,1925,22545.46,1.88,0.39,155,508387.09,46.22,0.0,0
2026-04-01,00:53:39,299,253913.03,21.78,0.0,1965,21679.39,1.81,0.42,159,495094.34,45.01,0.0,0
2026-04-01,00:53:41,304,249407.89,21.39,0.0,1923,22589.7,1.88,0.39,148,533378.37,48.49,0.0,0
2026-04-01,00:53:43,304,249407.89,21.39,0.0,1968,21615.85,1.8,0.42,158,498354.41,45.3,0.0,0
2026-04-01,00:53:45,304,249407.89,21.39,0.0,1927,22501.3,1.88,0.39,149,529664.44,48.15,0.0,0
2026-04-01,00:53:47,305,248524.59,21.31,0.0,1954,21914.02,1.83,0.41,158,498354.41,45.3,0.0,0
2026-04-01,00:53:49,304,249407.89,21.39,0.0,1946,22086.33,1.84,0.4,154,511818.19,46.53,0.0,0
2026-04-01,00:53:51,307,246775.23,21.16,0.0,1947,22064.71,1.84,0.4,154,511818.19,46.53,0.0,0
2026-04-01,00:53:53,304,249407.89,21.39,0.0,1919,22678.48,1.89,0.38,148,533378.37,48.49,0.0,0
2026-04-01,00:53:55,297,255757.58,21.93,0.0,1931,22413.26,1.87,0.39,144,548750.0,49.89,0.0,0
2026-04-01,00:53:57,299,253913.03,21.78,0.0,1936,22303.72,1.86,0.4,149,529664.44,48.15,0.0,0
2026-04-01,00:53:59,289,263391.0,22.59,0.0,1940,22216.49,1.85,0.4,154,511818.19,46.53,0.0,0
2026-04-01,00:54:01,308,245909.09,21.09,0.0,1936,22303.72,1.86,0.4,147,537142.81,48.83,0.0,0
2026-04-01,00:54:03,295,257627.13,22.09,0.0,1920,22656.25,1.89,0.38,153,515294.13,46.84,0.0,0
2026-04-01,00:54:05,294,258571.42,22.18,0.0,1938,22260.06,1.86,0.4,155,508387.09,46.22,0.0,0
2026-04-01,00:54:07,312,242500.0,20.8,0.0,1916,22745.3,1.9,0.38,149,529664.44,48.15,0.0,0
2026-04-01,00:54:09,303,250297.03,21.47,0.0,1959,21807.04,1.82,0.42,157,501656.06,45.61,0.0,0
2026-04-01,00:54:11,304,249407.89,21.39,0.0,1916,22745.3,1.9,0.38,148,533378.37,48.49,0.0,0
2026-04-01,00:54:13,298,254832.22,21.86,0.0,1936,22303.72,1.86,0.4,153,515294.13,46.84,0.0,0
2026-04-01,00:54:15,304,249407.89,21.39,0.0,1911,22857.14,1.9,0.38,148,533378.37,48.49,0.0,0
2026-04-01,00:54:17,301,252093.03,21.62,0.0,1936,22303.72,1.86,0.4,157,501656.06,45.61,0.0,0
2026-04-01,00:54:19,297,255757.58,21.93,0.0,1934,22347.47,1.86,0.39,148,533378.37,48.49,0.0,0
2026-04-01,00:54:21,306,247647.06,21.24,0.0,1946,22086.33,1.84,0.4,154,511818.19,46.53,0.0,0
2026-04-01,00:54:23,298,254832.22,21.86,0.0,1935,22325.58,1.86,0.39,150,526000.0,47.82,0.0,0
2026-04-01,00:54:25,306,247647.06,21.24,0.0,1913,22812.34,1.9,0.38,155,508387.09,46.22,0.0,0
2026-04-01,00:54:27,297,255757.58,21.93,0.0,1936,22303.72,1.86,0.4,145,544827.56,49.53,0.0,0
2026-04-01,00:54:29,304,249407.89,21.39,0.0,1919,22678.48,1.89,0.38,146,540958.87,49.18,0.0,0
2026-04-01,00:54:31,307,246775.23,21.16,0.0,1923,22589.7,1.88,0.39,146,540958.87,49.18,0.0,0
2026-04-01,00:54:33,301,252093.03,21.62,0.0,1930,22435.23,1.87,0.39,150,526000.0,47.82,0.0,0
2026-04-01,00:54:35,298,254832.22,21.86,0.0,1942,22173.02,1.85,0.4,158,498354.41,45.3,0.0,0
2026-04-01,00:54:37,302,251192.05,21.54,0.0,1914,22789.97,1.9,0.38,151,522384.09,47.49,0.0,0
2026-04-01,00:54:39,301,252093.03,21.62,0.0,1931,22413.26,1.87,0.39,159,495094.34,45.01,0.0,0
2026-04-01,00:54:41,304,249407.89,21.39,0.0,1920,22656.25,1.89,0.38,149,529664.44,48.15,0.0,0
2026-04-01,00:54:43,314,240828.03,20.65,0.0,1933,22369.38,1.86,0.39,151,522384.09,47.49,0.0,0
2026-04-01,00:54:45,306,247647.06,21.24,0.0,1931,22413.26,1.87,0.39,149,529664.44,48.15,0.0,0
2026-04-01,00:54:47,304,249407.89,21.39,0.0,1938,22260.06,1.86,0.4,149,529664.44,48.15,0.0,0
2026-04-01,00:54:49,299,253913.03,21.78,0.0,1935,22325.58,1.86,0.39,146,540958.87,49.18,0.0,0
2026-04-01,00:54:51,304,249407.89,21.39,0.0,1927,22501.3,1.88,0.39,150,526000.0,47.82,0.0,0
2026-04-01,00:54:53,297,255757.58,21.93,0.0,1927,22501.3,1.88,0.39,155,508387.09,46.22,0.0,0
2026-04-01,00:54:55,304,249407.89,21.39,0.0,1937,22281.88,1.86,0.4,154,511818.19,46.53,0.0,0
2026-04-01,00:54:57,307,246775.23,21.16,0.0,1922,22611.86,1.88,0.38,146,540958.87,49.18,0.0,0
2026-04-01,00:54:59,299,253913.03,21.78,0.0,1927,22501.3,1.88,0.39,145,544827.56,49.53,0.0,0
2026-04-01,00:55:01,304,249407.89,21.39,0.0,1921,22634.04,1.89,0.38,154,511818.19,46.53,0.0,0
2026-04-01,00:55:03,298,254832.22,21.86,0.0,1917,22723.0,1.89,0.38,145,544827.56,49.53,0.0,0
2026-04-01,00:55:05,304,249407.89,21.39,0.0,1943,22151.31,1.85,0.4,154,511818.19,46.53,0.0,0
2026-04-01,00:55:07,304,249407.89,21.39,0.0,1922,22611.86,1.88,0.38,146,540958.87,49.18,0.0,0
2026-04-01,00:55:09,304,249407.89,21.39,0.0,1942,22173.02,1.85,0.4,151,522384.09,47.49,0.0,0
2026-04-01,00:55:11,297,255757.58,21.93,0.0,1907,22947.04,1.91,0.37,152,518815.78,47.17,0.0,0
2026-04-01,00:55:13,304,249407.89,21.39,0.0,1937,22281.88,1.86,0.4,157,501656.06,45.61,0.0,0
2026-04-01,00:55:15,302,251192.05,21.54,0.0,1930,22435.23,1.87,0.39,148,533378.37,48.49,0.0,0
2026-04-01,00:55:17,307,246775.23,21.16,0.0,1936,22303.72,1.86,0.4,156,505000.0,45.91,0.0,0
2026-04-01,00:55:19,307,246775.23,21.16,0.0,1911,22857.14,1.9,0.38,144,548750.0,49.89,0.0,0
2026-04-01,00:55:21,309,245048.53,21.02,0.0,1941,22194.74,1.85,0.4,151,522384.09,47.49,0.0,0
2026-04-01,00:55:23,294,258571.42,22.18,0.0,1907,22947.04,1.91,0.37,145,544827.56,49.53,0.0,0
2026-04-01,00:55:25,309,245048.53,21.02,0.0,1942,22173.02,1.85,0.4,151,522384.09,47.49,0.0,0
2026-04-01,00:55:27,297,255757.58,21.93,0.0,1926,22523.37,1.88,0.39,148,533378.37,48.49,0.0,0
2026-04-01,00:55:29,305,248524.59,21.31,0.0,1925,22545.46,1.88,0.39,154,511818.19,46.53,0.0,0
2026-04-01,00:55:31,294,258571.42,22.18,0.0,1923,22589.7,1.88,0.39,146,540958.87,49.18,0.0,0
2026-04-01,00:55:33,304,249407.89,21.39,0.0,1908,22924.53,1.91,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:55:35,293,259522.19,22.26,0.0,1903,23037.31,1.92,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:55:37,295,257627.13,22.09,0.0,1921,22634.04,1.89,0.38,145,544827.56,49.53,0.0,0
2026-04-01,00:55:39,301,252093.03,21.62,0.0,1922,22611.86,1.88,0.38,155,508387.09,46.22,0.0,0
2026-04-01,00:55:41,304,249407.89,21.39,0.0,1904,23014.71,1.92,0.37,144,548750.0,49.89,0.0,0
2026-04-01,00:55:43,303,250297.03,21.47,0.0,1920,22656.25,1.89,0.38,153,515294.13,46.84,0.0,0
2026-04-01,00:55:45,302,251192.05,21.54,0.0,1911,22857.14,1.9,0.38,146,540958.87,49.18,0.0,0
2026-04-01,00:55:47,303,250297.03,21.47,0.0,1937,22281.88,1.86,0.4,155,508387.09,46.22,0.0,0
2026-04-01,00:55:49,304,249407.89,21.39,0.0,1899,23127.96,1.93,0.37,150,526000.0,47.82,0.0,0
2026-04-01,00:55:51,304,249407.89,21.39,0.0,1904,23014.71,1.92,0.37,153,515294.13,46.84,0.0,0
2026-04-01,00:55:53,301,252093.03,21.62,0.0,1921,22634.04,1.89,0.38,151,522384.09,47.49,0.0,0
2026-04-01,00:55:55,301,252093.03,21.62,0.0,1933,22369.38,1.86,0.39,151,522384.09,47.49,0.0,0
2026-04-01,00:55:57,294,258571.42,22.18,0.0,1899,23127.96,1.93,0.37,145,544827.56,49.53,0.0,0
2026-04-01,00:55:59,304,249407.89,21.39,0.0,1920,22656.25,1.89,0.38,154,511818.19,46.53,0.0,0
2026-04-01,00:56:01,306,247647.06,21.24,0.0,1900,23105.26,1.93,0.37,154,511818.19,46.53,0.0,0
2026-04-01,00:56:03,304,249407.89,21.39,0.0,1907,22947.04,1.91,0.37,145,544827.56,49.53,0.0,0
2026-04-01,00:56:05,294,258571.42,22.18,0.0,1920,22656.25,1.89,0.38,147,537142.81,48.83,0.0,0
2026-04-01,00:56:07,297,255757.58,21.93,0.0,1899,23127.96,1.93,0.37,154,511818.19,46.53,0.0,0
2026-04-01,00:56:09,301,252093.03,21.62,0.0,1906,22969.57,1.91,0.37,145,544827.56,49.53,0.0,0
2026-04-01,00:56:11,304,249407.89,21.39,0.0,1923,22589.7,1.88,0.39,149,529664.44,48.15,0.0,0
2026-04-01,00:56:13,304,249407.89,21.39,0.0,1936,22303.72,1.86,0.4,157,501656.06,45.61,0.0,0
2026-04-01,00:56:15,302,251192.05,21.54,0.0,1901,23082.59,1.92,0.37,150,526000.0,47.82,0.0,0
2026-04-01,00:56:17,305,248524.59,21.31,0.0,1918,22700.73,1.89,0.38,149,529664.44,48.15,0.0,0
2026-04-01,00:56:19,292,260479.45,22.34,0.0,1906,22969.57,1.91,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:56:21,304,249407.89,21.39,0.0,1925,22545.46,1.88,0.39,151,522384.09,47.49,0.0,0
2026-04-01,00:56:23,304,249407.89,21.39,0.0,1906,22969.57,1.91,0.37,150,526000.0,47.82,0.0,0
2026-04-01,00:56:25,314,240828.03,20.65,0.0,1937,22281.88,1.86,0.4,155,508387.09,46.22,0.0,0
2026-04-01,00:56:27,294,258571.42,22.18,0.0,1919,22678.48,1.89,0.38,150,526000.0,47.82,0.0,0
2026-04-01,00:56:29,304,249407.89,21.39,0.0,1929,22457.23,1.87,0.39,155,508387.09,46.22,0.0,0
2026-04-01,00:56:31,304,249407.89,21.39,0.0,1923,22589.7,1.88,0.39,148,533378.37,48.49,0.0,0
2026-04-01,00:56:33,301,252093.03,21.62,0.0,1936,22303.72,1.86,0.4,155,508387.09,46.22,0.0,0
2026-04-01,00:56:35,304,249407.89,21.39,0.0,1917,22723.0,1.89,0.38,145,544827.56,49.53,0.0,0
2026-04-01,00:56:37,297,255757.58,21.93,0.0,1904,23014.71,1.92,0.37,145,544827.56,49.53,0.0,0
2026-04-01,00:56:39,304,249407.89,21.39,0.0,1901,23082.59,1.92,0.37,144,548750.0,49.89,0.0,0
2026-04-01,00:56:41,304,249407.89,21.39,0.0,1904,23014.71,1.92,0.37,146,540958.87,49.18,0.0,0
2026-04-01,00:56:43,304,249407.89,21.39,0.0,1936,22303.72,1.86,0.4,155,508387.09,46.22,0.0,0
2026-04-01,00:56:45,314,240828.03,20.65,0.0,1914,22789.97,1.9,0.38,147,537142.81,48.83,0.0,0
2026-04-01,00:56:47,304,249407.89,21.39,0.0,1933,22369.38,1.86,0.39,153,515294.13,46.84,0.0,0
2026-04-01,00:56:49,305,248524.59,21.31,0.0,1906,22969.57,1.91,0.37,144,548750.0,49.89,0.0,0
2026-04-01,00:56:51,321,235140.17,20.17,0.0,1929,22457.23,1.87,0.39,151,522384.09,47.49,0.0,0
2026-04-01,00:56:53,312,242500.0,20.8,0.0,1930,22435.23,1.87,0.39,151,522384.09,47.49,0.0,0
2026-04-01,00:56:55,318,237547.17,20.37,0.0,1954,21914.02,1.83,0.41,157,501656.06,45.61,0.0,0
2026-04-01,00:56:57,305,248524.59,21.31,0.0,1927,22501.3,1.88,0.39,155,508387.09,46.22,0.0,0
2026-04-01,00:56:59,310,244193.55,20.94,0.0,1937,22281.88,1.86,0.4,156,505000.0,45.91,0.0,0
2026-04-01,00:57:01,307,246775.23,21.16,0.0,1915,22767.62,1.9,0.38,150,526000.0,47.82,0.0,0
2026-04-01,00:57:03,310,244193.55,20.94,0.0,1952,21956.97,1.83,0.41,150,526000.0,47.82,0.0,0
2026-04-01,00:57:05,314,240828.03,20.65,0.0,1934,22347.47,1.86,0.39,149,529664.44,48.15,0.0,0
2026-04-01,00:57:07,306,247647.06,21.24,0.0,1936,22303.72,1.86,0.4,149,529664.44,48.15,0.0,0
2026-04-01,00:57:09,304,249407.89,21.39,0.0,1916,22745.3,1.9,0.38,151,522384.09,47.49,0.0,0
2026-04-01,00:57:11,309,245048.53,21.02,0.0,1923,22589.7,1.88,0.39,150,526000.0,47.82,0.0,0
2026-04-01,00:57:13,303,250297.03,21.47,0.0,1925,22545.46,1.88,0.39,150,526000.0,47.82,0.0,0
2026-04-01,00:57:15,304,249407.89,21.39,0.0,1924,22567.57,1.88,0.39,150,526000.0,47.82,0.0,0
2026-04-01,00:57:17,315,239999.98,20.58,0.0,1953,21935.48,1.83,0.41,151,522384.09,47.49,0.0,0
2026-04-01,00:57:19,316,239177.2,20.51,0.0,1920,22656.25,1.89,0.38,144,548750.0,49.89,0.0,0
2026-04-01,00:57:21,322,234347.83,20.1,0.0,1963,21721.85,1.81,0.42,150,526000.0,47.82,0.0,0
2026-04-01,00:57:23,304,249407.89,21.39,0.0,1925,22545.46,1.88,0.39,151,522384.09,47.49,0.0,0
2026-04-01,00:57:25,335,224477.59,19.25,0.0,1924,22567.57,1.88,0.39,156,505000.0,45.91,0.0,0
2026-04-01,00:57:27,321,235140.17,20.17,0.0,1915,22767.62,1.9,0.38,150,526000.0,47.82,0.0,0
2026-04-01,00:57:29,326,231226.98,19.83,0.0,1919,22678.48,1.89,0.38,158,498354.41,45.3,0.0,0
2026-04-01,00:57:31,319,236739.83,20.3,0.0,1901,23082.59,1.92,0.37,148,533378.37,48.49,0.0,0
2026-04-01,00:57:33,319,236739.83,20.3,0.0,1938,22260.06,1.86,0.4,156,505000.0,45.91,0.0,0
2026-04-01,00:57:35,308,245909.09,21.09,0.0,1904,23014.71,1.92,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:57:37,334,225209.59,19.31,0.0,1936,22303.72,1.86,0.4,158,498354.41,45.3,0.0,0
2026-04-01,00:57:39,318,237547.17,20.37,0.0,1904,23014.71,1.92,0.37,155,508387.09,46.22,0.0,0
2026-04-01,00:57:41,310,244193.55,20.94,0.0,1890,23333.33,1.94,0.36,146,540958.87,49.18,0.0,0
2026-04-01,00:57:43,317,238359.63,20.44,0.0,1902,23059.94,1.92,0.37,146,540958.87,49.18,0.0,0
2026-04-01,00:57:45,317,238359.63,20.44,0.0,1903,23037.31,1.92,0.37,144,548750.0,49.89,0.0,0
2026-04-01,00:57:47,317,238359.63,20.44,0.0,1904,23014.71,1.92,0.37,153,515294.13,46.84,0.0,0
2026-04-01,00:57:49,325,231999.98,19.9,0.0,1904,23014.71,1.92,0.37,151,522384.09,47.49,0.0,0
2026-04-01,00:57:51,323,233560.37,20.03,0.0,1927,22501.3,1.88,0.39,157,501656.06,45.61,0.0,0
2026-04-01,00:57:53,321,235140.17,20.17,0.0,1911,22857.14,1.9,0.38,148,533378.37,48.49,0.0,0
2026-04-01,00:57:55,318,237547.17,20.37,0.0,1919,22678.48,1.89,0.38,154,511818.19,46.53,0.0,0
2026-04-01,00:57:57,319,236739.83,20.3,0.0,1899,23127.96,1.93,0.37,146,540958.87,49.18,0.0,0
2026-04-01,00:57:59,322,234347.83,20.1,0.0,1918,22700.73,1.89,0.38,151,522384.09,47.49,0.0,0
2026-04-01,00:58:01,319,236739.83,20.3,0.0,1915,22767.62,1.9,0.38,151,522384.09,47.49,0.0,0
2026-04-01,00:58:03,323,233560.37,20.03,0.0,1922,22611.86,1.88,0.38,154,511818.19,46.53,0.0,0
2026-04-01,00:58:05,315,239999.98,20.58,0.0,1919,22678.48,1.89,0.38,146,540958.87,49.18,0.0,0
2026-04-01,00:58:07,326,231226.98,19.83,0.0,1918,22700.73,1.89,0.38,154,511818.19,46.53,0.0,0
2026-04-01,00:58:09,310,244193.55,20.94,0.0,1901,23082.59,1.92,0.37,151,522384.09,47.49,0.0,0
2026-04-01,00:58:11,323,233560.37,20.03,0.0,1915,22767.62,1.9,0.38,154,511818.19,46.53,0.0,0
2026-04-01,00:58:13,320,235937.48,20.23,0.0,1903,23037.31,1.92,0.37,155,508387.09,46.22,0.0,0
2026-04-01,00:58:15,312,242500.0,20.8,0.0,1901,23082.59,1.92,0.37,148,533378.37,48.49,0.0,0
2026-04-01,00:58:17,322,234347.83,20.1,0.0,1919,22678.48,1.89,0.38,144,548750.0,49.89,0.0,0
2026-04-01,00:58:19,319,236739.83,20.3,0.0,1897,23173.43,1.93,0.36,149,529664.44,48.15,0.0,0
2026-04-01,00:58:21,317,238359.63,20.44,0.0,1919,22678.48,1.89,0.38,155,508387.09,46.22,0.0,0
2026-04-01,00:58:23,320,235937.48,20.23,0.0,1910,22879.58,1.91,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:58:25,330,228181.81,19.57,0.0,1936,22303.72,1.86,0.4,155,508387.09,46.22,0.0,0
2026-04-01,00:58:27,310,244193.55,20.94,0.0,1904,23014.71,1.92,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:58:29,323,233560.37,20.03,0.0,1909,22902.04,1.91,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:58:31,319,236739.83,20.3,0.0,1904,23014.71,1.92,0.37,147,537142.81,48.83,0.0,0
2026-04-01,00:58:33,318,237547.17,20.37,0.0,1941,22194.74,1.85,0.4,150,526000.0,47.82,0.0,0
2026-04-01,00:58:35,316,239177.2,20.51,0.0,1897,23173.43,1.93,0.36,147,537142.81,48.83,0.0,0
2026-04-01,00:58:37,321,235140.17,20.17,0.0,1930,22435.23,1.87,0.39,153,515294.13,46.84,0.0,0
2026-04-01,00:58:39,320,235937.48,20.23,0.0,1903,23037.31,1.92,0.37,148,533378.37,48.49,0.0,0
2026-04-01,00:58:41,318,237547.17,20.37,0.0,1918,22700.73,1.89,0.38,146,540958.87,49.18,0.0,0
2026-04-01,00:58:43,307,246775.23,21.16,0.0,1909,22902.04,1.91,0.37,146,540958.87,49.18,0.0,0
2026-04-01,00:58:45,315,239999.98,20.58,0.0,1916,22745.3,1.9,0.38,154,511818.19,46.53,0.0,0
2026-04-01,00:58:47,320,235937.48,20.23,0.0,1904,23014.71,1.92,0.37,150,526000.0,47.82,0.0,0
2026-04-01,00:58:49,312,242500.0,20.8,0.0,1897,23173.43,1.93,0.36,145,544827.56,49.53,0.0,0
2026-04-01,00:58:51,317,238359.63,20.44,0.0,1906,22969.57,1.91,0.37,144,548750.0,49.89,0.0,0
2026-04-01,00:58:53,311,243344.05,20.87,0.0,1895,23219.0,1.93,0.36,146,540958.87,49.18,0.0,0
2026-04-01,00:58:55,313,241661.34,20.73,0.0,1927,22501.3,1.88,0.39,152,518815.78,47.17,0.0,0
2026-04-01,00:58:57,307,246775.23,21.16,0.0,1886,23425.24,1.95,0.36,144,548750.0,49.89,0.0,0
2026-04-01,00:58:59,318,237547.17,20.37,0.0,1927,22501.3,1.88,0.39,155,508387.09,46.22,0.0,0
2026-04-01,00:59:01,306,247647.06,21.24,0.0,1885,23448.28,1.95,0.36,146,540958.87,49.18,0.0,0
2026-04-01,00:59:03,319,236739.83,20.3,0.0,1913,22812.34,1.9,0.38,152,518815.78,47.17,0.0,0
2026-04-01,00:59:05,306,247647.06,21.24,0.0,1898,23150.68,1.93,0.37,162,485555.56,44.14,0.0,0
2026-04-01,00:59:07,315,239999.98,20.58,0.0,1930,22435.23,1.87,0.39,149,529664.44,48.15,0.0,0
2026-04-01,00:59:09,313,241661.34,20.73,0.0,1904,23014.71,1.92,0.37,146,540958.87,49.18,0.0,0
2026-04-01,00:59:11,308,245909.09,21.09,0.0,1917,22723.0,1.89,0.38,147,537142.81,48.83,0.0,0
2026-04-01,00:59:13,310,244193.55,20.94,0.0,1904,23014.71,1.92,0.37,145,544827.56,49.53,0.0,0
2026-04-01,00:59:15,317,238359.63,20.44,0.0,1926,22523.37,1.88,0.39,151,522384.09,47.49,0.0,0
2026-04-01,00:59:17,305,248524.59,21.31,0.0,1895,23219.0,1.93,0.36,146,540958.87,49.18,0.0,0
2026-04-01,00:59:19,309,245048.53,21.02,0.0,1888,23379.24,1.95,0.36,144,548750.0,49.89,0.0,0
2026-04-01,00:59:21,321,235140.17,20.17,0.0,1903,23037.31,1.92,0.37,144,548750.0,49.89,0.0,0
2026-04-01,00:59:23,311,243344.05,20.87,0.0,1887,23402.23,1.95,0.36,149,529664.44,48.15,0.0,0
2026-04-01,00:59:25,305,248524.59,21.31,0.0,1891,23310.42,1.94,0.36,157,501656.06,45.61,0.0,0
2026-04-01,00:59:27,317,238359.63,20.44,0.0,1896,23196.2,1.93,0.36,160,491874.97,44.72,0.0,0
2026-04-01,00:59:29,318,237547.17,20.37,0.0,1914,22789.97,1.9,0.38,164,479390.25,43.58,0.0,0
2026-04-01,00:59:31,317,238359.63,20.44,0.0,1894,23241.82,1.94,0.36,161,488695.66,44.43,0.0,0
2026-04-01,00:59:33,329,228936.17,19.63,0.0,1919,22678.48,1.89,0.38,165,476363.62,43.31,0.0,0
2026-04-01,00:59:35,323,233560.37,20.03,0.0,1891,23310.42,1.94,0.36,167,470419.19,42.77,0.0,0
2026-04-01,00:59:37,322,234347.83,20.1,0.0,1915,22767.62,1.9,0.38,174,450689.66,40.97,0.0,0
2026-04-01,00:59:39,323,233560.37,20.03,0.0,1899,23127.96,1.93,0.37,174,450689.66,40.97,0.0,0
2026-04-01,00:59:41,323,233560.37,20.03,0.0,1919,22678.48,1.89,0.38,170,461764.69,41.98,0.0,0
2026-04-01,00:59:43,329,228936.17,19.63,0.0,1893,23264.66,1.94,0.36,178,440112.34,40.01,0.0,0
2026-04-01,00:59:45,313,241661.34,20.73,0.0,1914,22789.97,1.9,0.38,174,450689.66,40.97,0.0,0
2026-04-01,00:59:47,325,231999.98,19.9,0.0,1889,23356.27,1.95,0.36,166,473373.5,43.03,0.0,0
2026-04-01,00:59:49,327,230458.72,19.76,0.0,1917,22723.0,1.89,0.38,167,470419.19,42.77,0.0,0
2026-04-01,00:59:51,319,236739.83,20.3,0.0,1885,23448.28,1.95,0.36,163,482453.97,43.86,0.0,0
2026-04-01,00:59:53,311,243344.05,20.87,0.0,1895,23219.0,1.93,0.36,162,485555.56,44.14,0.0,0
2026-04-01,00:59:55,324,232777.78,19.96,0.0,1895,23219.0,1.93,0.36,160,491874.97,44.72,0.0,0
2026-04-01,00:59:57,314,240828.03,20.65,0.0,1886,23425.24,1.95,0.36,159,495094.34,45.01,0.0,0
2026-04-01,00:59:59,322,234347.83,20.1,0.0,1926,22523.37,1.88,0.39,160,491874.97,44.72,0.0,0
2026-04-01,01:00:01,322,234347.83,20.1,0.0,1893,23264.66,1.94,0.36,159,495094.34,45.01,0.0,0
2026-04-01,01:00:03,319,236739.83,20.3,0.0,1925,22545.46,1.88,0.39,168,467500.0,42.5,0.0,0
2026-04-01,01:00:05,311,243344.05,20.87,0.0,1899,23127.96,1.93,0.37,155,508387.09,46.22,0.0,0
2026-04-01,01:00:07,320,235937.48,20.23,0.0,1907,22947.04,1.91,0.37,163,482453.97,43.86,0.0,0
2026-04-01,01:00:09,316,239177.2,20.51,0.0,1892,23287.53,1.94,0.36,151,522384.09,47.49,0.0,0
2026-04-01,01:00:11,319,236739.83,20.3,0.0,1917,22723.0,1.89,0.38,160,491874.97,44.72,0.0,0
2026-04-01,01:00:13,312,242500.0,20.8,0.0,1883,23494.42,1.96,0.35,149,529664.44,48.15,0.0,0
2026-04-01,01:00:15,332,226686.75,19.44,0.0,1911,22857.14,1.9,0.38,150,526000.0,47.82,0.0,0
2026-04-01,01:00:17,321,235140.17,20.17,0.0,1891,23310.42,1.94,0.36,150,526000.0,47.82,0.0,0
2026-04-01,01:00:19,325,231999.98,19.9,0.0,1901,23082.59,1.92,0.37,157,501656.06,45.61,0.0,0
2026-04-01,01:00:21,319,236739.83,20.3,0.0,1888,23379.24,1.95,0.36,148,533378.37,48.49,0.0,0
2026-04-01,01:00:23,325,231999.98,19.9,0.0,1900,23105.26,1.93,0.37,149,529664.44,48.15,0.0,0
2026-04-01,01:00:25,312,242500.0,20.8,0.0,1875,23680.0,1.97,0.35,152,518815.78,47.17,0.0,0
2026-04-01,01:00:27,317,238359.63,20.44,0.0,1872,23750.0,1.98,0.35,149,529664.44,48.15,0.0,0
2026-04-01,01:00:29,308,245909.09,21.09,0.0,1891,23310.42,1.94,0.36,147,537142.81,48.83,0.0,0
2026-04-01,01:00:31,311,243344.05,20.87,0.0,1897,23173.43,1.93,0.36,151,522384.09,47.49,0.0,0
2026-04-01,01:00:33,325,231999.98,19.9,0.0,1911,22857.14,1.9,0.38,157,501656.06,45.61,0.0,0
2026-04-01,01:00:35,321,235140.17,20.17,0.0,1881,23540.67,1.96,0.35,150,526000.0,47.82,0.0,0
2026-04-01,01:00:37,315,239999.98,20.58,0.0,1920,22656.25,1.89,0.38,146,540958.87,49.18,0.0,0
2026-04-01,01:00:39,315,239999.98,20.58,0.0,1886,23425.24,1.95,0.36,149,529664.44,48.15,0.0,0
2026-04-01,01:00:41,323,233560.37,20.03,0.0,1893,23264.66,1.94,0.36,147,537142.81,48.83,0.0,0
2026-04-01,01:00:43,317,238359.63,20.44,0.0,1876,23656.71,1.97,0.35,151,522384.09,47.49,0.0,0
2026-04-01,01:00:45,317,238359.63,20.44,0.0,1910,22879.58,1.91,0.37,160,491874.97,44.72,0.0,0
